OBJECTID,FMR_0BDR,FMR_1BDR,FMR_2BDR,FMR_3BDR,FMR_4BDR,FMR_CODE,FMR_AREANAME,SHAPE_Length,SHAPE_Area
30564,524,546,702,920,1012,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",0.582421696711349,0.00545301845599303
30565,524,546,702,920,1012,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",0.373180495985423,0.00228908036234631
30566,524,546,702,920,1012,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",1.10876563882358,0.0246603295182164
30567,524,546,702,920,1012,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",0.367003169129695,0.0025042239919593
30568,524,546,702,920,1012,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",1.0215742849874,0.0205364759880779
30569,524,546,702,920,1012,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",0.777274810009835,0.0134392850600839
30570,524,546,702,920,1012,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",0.617316801721894,0.0083189822433266
30571,524,546,702,920,1012,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",0.558961187449198,0.0126235722033926
30572,524,546,702,920,1012,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",0.398779449768692,0.00306555141134258
30573,470,569,708,962,1212,METRO27180M47053,"Gibson County, TN HUD Metro FMR Area",0.429689945313747,0.0060215618325492
30574,1079,1100,1253,1587,1975,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",0.748451958135714,0.0134869869296277
30575,1079,1100,1253,1587,1975,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",0.318893512681779,0.000509765077675219
30576,470,569,708,962,1212,METRO27180M47053,"Gibson County, TN HUD Metro FMR Area",0.113068453177164,0.000339060082916138
30577,470,569,708,962,1212,METRO27180M47053,"Gibson County, TN HUD Metro FMR Area",0.90798716565693,0.028152317188962
30578,545,623,820,1014,1138,NCNTY48293N48293,"Limestone County, TX",0.9413382135217,0.0319111359886264
30579,545,623,820,1014,1138,NCNTY48293N48293,"Limestone County, TX",1.16139591599573,0.0407349607304078
30580,608,652,822,1084,1200,NCNTY48393N48393,"Roberts County, TX",1.96729016894649,0.238778701452607
30581,623,805,926,1315,1400,NCNTY48371N48371,"Pecos County, TX",3.04205753392264,0.193915579556371
30582,623,805,926,1315,1400,NCNTY48371N48371,"Pecos County, TX",4.51211955717262,0.83137781040065
30583,602,644,813,1133,1187,NCNTY48319N48319,"Mason County, TX",1.74995809399577,0.14023412191282
30584,705,724,953,1181,1391,NCNTY48475N48475,"Ward County, TX",1.93563675929002,0.095919467797752
30585,705,724,953,1181,1391,NCNTY48475N48475,"Ward County, TX",1.46339145970458,0.081124522543415
30586,560,606,757,1011,1105,NCNTY48315N48315,"Marion County, TX",1.20965334046175,0.0521044935042863
30587,902,1087,1358,1679,2130,METRO41700N48259,"Kendall County, TX HUD Metro FMR Area",1.82441516174502,0.0988858176366744
30588,608,652,822,1084,1200,NCNTY48137N48137,"Edwards County, TX",2.91701934047299,0.35389927438631
30589,637,641,815,1158,1395,METRO28660M28660,"Killeen-Temple, TX HUD Metro FMR Area",0.87121995393776,0.0147043075027596
30590,572,613,773,1060,1129,NCNTY48103N48103,"Crane County, TX",1.89219641462804,0.0744469142775017
30591,670,773,951,1348,1618,METRO31180M31180,"Lubbock, TX HUD Metro FMR Area",1.46579100565852,0.10300152170823
30592,1076,1150,1362,1736,2280,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",0.761254026323134,0.0163136161291572
30593,560,600,757,996,1105,NCNTY48087N48087,"Collingsworth County, TX",1.61947194623114,0.121540110085303
30594,602,618,813,1081,1187,NCNTY48089N48089,"Colorado County, TX",1.44697162148545,0.0634103175886911
30595,693,743,937,1236,1368,NCNTY48095N48095,"Concho County, TX",1.50633688327768,0.0638451382749236
30596,690,766,933,1261,1265,NCNTY48097N48097,"Cooke County, TX",1.43925746057783,0.070140946466497
30597,815,961,1165,1500,1849,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",1.88869737846448,0.0835135437180573
30598,560,664,757,1075,1148,NCNTY48093N48093,"Comanche County, TX",1.4170667827126,0.0615594419383898
30599,637,692,910,1170,1309,METRO41700N48325,"Medina County, TX HUD Metro FMR Area",1.16700188708451,0.048866561685589
30600,637,692,910,1170,1309,METRO41700N48325,"Medina County, TX HUD Metro FMR Area",2.11718049996876,0.117700444523582
30601,624,641,843,1139,1143,NCNTY48149N48149,"Fayette County, TX",0.854126882738709,0.0330312116145654
30602,624,641,843,1139,1143,NCNTY48149N48149,"Fayette County, TX",1.26721491614397,0.0335381902557757
30603,729,828,985,1218,1438,NCNTY48287N48287,"Lee County, TX",1.45091079019988,0.0507287405228132
30604,1092,1236,1451,1867,2194,METRO12420M12420,"Austin-Round Rock, TX MSA",1.63472840627517,0.0545628073452717
30605,1092,1236,1451,1867,2194,METRO12420M12420,"Austin-Round Rock, TX MSA",1.76895949739361,0.11497950791131
30606,670,766,906,1253,1338,NCNTY48265N48265,"Kerr County, TX",1.96063415986894,0.183420910010358
30607,638,642,845,1070,1289,METRO30980N48401,"Rusk County, TX HUD Metro FMR Area",1.42623879323731,0.0452995675539025
30608,572,650,773,1041,1129,NCNTY48379N48379,"Rains County, TX",1.14156382975744,0.0290933341273853
30609,759,841,975,1385,1582,METRO17780M17780,"College Station-Bryan, TX MSA",0.498626161774517,0.00766814043638828
30610,759,841,975,1385,1582,METRO17780M17780,"College Station-Bryan, TX MSA",1.81394866887039,0.0502751821059635
30611,759,841,975,1385,1582,METRO17780M17780,"College Station-Bryan, TX MSA",1.3452013961915,0.0630916270910595
30612,560,575,757,1061,1216,NCNTY48067N48067,"Cass County, TX",1.46691768312865,0.0683180352612474
30613,560,575,757,1061,1216,NCNTY48067N48067,"Cass County, TX",1.11681312227509,0.0350570552209982
30614,574,654,861,1067,1168,NCNTY48179N48179,"Gray County, TX",1.84697673695015,0.152135131022403
30615,574,654,861,1067,1168,NCNTY48179N48179,"Gray County, TX",1.03132508698344,0.0333420574741351
30616,574,654,861,1067,1168,NCNTY48179N48179,"Gray County, TX",1.19137301054012,0.0533435608869925
30617,939,1064,1269,1685,2098,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",1.39922655856383,0.0767085833216148
30618,815,961,1165,1500,1849,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",1.39768300698956,0.0773784409483457
30619,815,961,1165,1500,1849,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",1.52293271515887,0.115299549585446
30620,944,1014,1208,1603,2058,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1.82498195727076,0.0865020561633539
30621,944,1014,1208,1603,2058,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1.9791067417794,0.122342218888345
30622,944,1014,1208,1603,2058,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1.03317489151912,0.0334565471668478
30623,560,600,757,1075,1105,NCNTY48327N48327,"Menard County, TX",1.63437732261566,0.0925067856290797
30624,560,600,757,1075,1105,NCNTY48327N48327,"Menard County, TX",1.64915687284124,0.127941220597263
30625,648,732,876,1083,1279,NCNTY48313N48313,"Madison County, TX",1.18763596606861,0.0432155222441722
30626,648,732,876,1083,1279,NCNTY48313N48313,"Madison County, TX",1.21972329723888,0.0272335927951602
30627,1079,1100,1253,1587,1975,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",0.214960048679029,0.00181739295109192
30628,510,514,676,848,990,NCNTY47071N47071,"Hardin County, TN",0.535021378943761,0.0130191690120317
30629,510,514,676,848,990,NCNTY47071N47071,"Hardin County, TN",0.732193738547607,0.0139001578553437
30630,721,742,883,1148,1380,METRO16860M16860,"Chattanooga, TN-GA MSA",0.606230187334869,0.00581624525629503
30631,721,742,883,1148,1380,METRO16860M16860,"Chattanooga, TN-GA MSA",0.540794539554954,0.00995603733464282
30632,721,742,883,1148,1380,METRO16860M16860,"Chattanooga, TN-GA MSA",1.31588243306271,0.0422460710844764
30633,721,742,883,1148,1380,METRO16860M16860,"Chattanooga, TN-GA MSA",0.553024471755894,0.00904426583803642
30634,721,742,883,1148,1380,METRO16860M16860,"Chattanooga, TN-GA MSA",0.881168569403876,0.0121056626198961
30635,721,742,883,1148,1380,METRO16860M16860,"Chattanooga, TN-GA MSA",0.634571717018619,0.0121419792534467
30636,717,800,980,1287,1512,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",0.812530401673455,0.00578460299087589
30637,717,800,980,1287,1512,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",0.700534842097532,0.0116329151165685
30638,717,800,980,1287,1512,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",0.334713922198404,0.00305337556845292
30639,717,800,980,1287,1512,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",0.427805263700859,0.00233373178134963
30640,717,800,980,1287,1512,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",1.04653434197408,0.0102253234263726
30641,717,800,980,1287,1512,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",0.343909978492346,0.00176684808581495
30642,717,800,980,1287,1512,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",0.517725858956326,0.00774972860677572
30643,717,800,980,1287,1512,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",1.95751535567554,0.0293436779875977
30644,547,579,676,836,999,NCNTY47005N47005,"Benton County, TN",0.862007189964315,0.0183277638397336
30645,547,579,676,836,999,NCNTY47005N47005,"Benton County, TN",0.826020868150293,0.0211221653729767
30646,561,651,845,1160,1165,METRO27180M27180,"Jackson, TN HUD Metro FMR Area",0.664871559956387,0.014717172783522
30647,561,651,845,1160,1165,METRO27180M27180,"Jackson, TN HUD Metro FMR Area",0.498229397171484,0.00748206070147338
30648,561,651,845,1160,1165,METRO27180M27180,"Jackson, TN HUD Metro FMR Area",0.834844080150266,0.0233458393414397
30649,561,651,845,1160,1165,METRO27180M27180,"Jackson, TN HUD Metro FMR Area",0.939277225552732,0.0220218617429091
30650,510,514,676,960,1157,NCNTY47007N47007,"Bledsoe County, TN",0.838382251065379,0.0191044854890741
30651,470,569,708,962,1212,METRO27180M47053,"Gibson County, TN HUD Metro FMR Area",0.26463463099116,0.00219998979970459
30652,470,569,708,962,1212,METRO27180M47053,"Gibson County, TN HUD Metro FMR Area",0.118256241634291,0.000353814668829576
30653,470,569,708,962,1212,METRO27180M47053,"Gibson County, TN HUD Metro FMR Area",1.03955666123333,0.0196442928009591
30654,560,600,757,998,1105,NCNTY48105N48105,"Crockett County, TX",4.2593518465862,0.277753159008061
30655,560,600,757,936,1128,NCNTY48079N48079,"Cochran County, TX",1.75487135702808,0.142157862924231
30656,621,640,840,1193,1211,NCNTY48467N48467,"Van Zandt County, TX",1.18572094473052,0.0354690388949399
30657,621,640,840,1193,1211,NCNTY48467N48467,"Van Zandt County, TX",0.937761444427704,0.0173680414230191
30658,621,640,840,1193,1211,NCNTY48467N48467,"Van Zandt County, TX",1.07631945125224,0.0373363740216612
30659,621,640,840,1193,1211,NCNTY48467N48467,"Van Zandt County, TX",1.05038745036928,0.0385743224913708
30660,560,582,757,980,1105,NCNTY48427N48427,"Starr County, TX",1.30864375796692,0.0729405023929195
30661,560,582,757,980,1105,NCNTY48427N48427,"Starr County, TX",2.02180382155209,0.17028813794496
30662,503,664,757,936,1027,NCNTY48133N48133,"Eastland County, TX",1.47818775478161,0.0523267639070474
30663,503,664,757,936,1027,NCNTY48133N48133,"Eastland County, TX",1.00618564222916,0.0410371298118993
30664,503,664,757,936,1027,NCNTY48133N48133,"Eastland County, TX",1.12207697258425,0.0386253546397497
30665,503,664,757,936,1027,NCNTY48133N48133,"Eastland County, TX",1.02931498516494,0.0468167281421471
30666,560,600,757,998,1105,NCNTY48125N48125,"Dickens County, TX",1.55895578824861,0.0674466776068265
30667,560,600,757,998,1105,NCNTY48125N48125,"Dickens County, TX",2.07792129297998,0.160337761553499
30668,717,768,969,1309,1314,NCNTY48205N48205,"Hartley County, TX",2.63979959676278,0.138443543025713
30669,680,685,901,1114,1222,NCNTY48117N48117,"Deaf Smith County, TX",1.51040942097256,0.10972775394437
30670,680,685,901,1114,1222,NCNTY48117N48117,"Deaf Smith County, TX",2.13710507884729,0.273297110494366
30671,560,664,757,1023,1027,NCNTY48115N48115,"Dawson County, TX",0.530491664461202,0.0124888183752086
30672,560,664,757,1023,1027,NCNTY48115N48115,"Dawson County, TX",1.07904566977228,0.0609000422914797
30673,556,652,837,1189,1275,NCNTY48223N48223,"Hopkins County, TX",1.25480888054022,0.0413626503247926
30674,556,652,837,1189,1275,NCNTY48223N48223,"Hopkins County, TX",1.40864766797413,0.0435170487027921
30675,556,692,788,1119,1148,NCNTY48373N48373,"Polk County, TX",1.60539689397361,0.0730968504491864
30676,603,619,815,1007,1105,NCNTY48185N48185,"Grimes County, TX",1.85877758708097,0.126481846292649
30677,560,597,757,1068,1221,NCNTY48419N48419,"Shelby County, TX",1.3855388880935,0.059103190273532
30678,560,597,757,1068,1221,NCNTY48419N48419,"Shelby County, TX",1.4399979471773,0.0372891148916069
30679,560,597,757,1068,1221,NCNTY48419N48419,"Shelby County, TX",1.08522231742744,0.0366283646322358
30680,852,857,1037,1308,1669,METRO46340M46340,"Tyler, TX MSA",0.916975430256111,0.0253000233485426
30681,510,514,676,960,1157,NCNTY47007N47007,"Bledsoe County, TN",0.970728993127896,0.0209628966790958
30682,577,581,763,1054,1128,METRO34100M34100,"Morristown, TN HUD Metro FMR Area",0.299761641362502,0.00135152263816612
30683,577,581,763,1054,1128,METRO34100M34100,"Morristown, TN HUD Metro FMR Area",0.238561758717119,0.00176452583995546
30684,577,581,763,1054,1128,METRO34100M34100,"Morristown, TN HUD Metro FMR Area",0.711210056914177,0.00911619138930926
30685,561,565,743,918,1008,NCNTY47083N47083,"Houston County, TN",0.22438861140095,0.000863440965043691
30686,561,565,743,918,1008,NCNTY47083N47083,"Houston County, TN",0.501311398942781,0.00950804739952904
30687,561,565,743,918,1008,NCNTY47083N47083,"Houston County, TN",0.209491370551317,0.000946455704694914
30688,561,565,743,918,1008,NCNTY47083N47083,"Houston County, TN",0.762153789896788,0.0170064751400929
30689,561,565,743,918,1008,NCNTY47083N47083,"Houston County, TN",0.499120233123676,0.0115392259039571
30690,561,565,743,918,1008,NCNTY47083N47083,"Houston County, TN",0.428191257678108,0.00605264043364114
30691,561,565,743,918,1008,NCNTY47083N47083,"Houston County, TN",0.457087572066653,0.00785818594251088
30692,543,547,703,907,1061,NCNTY47099N47099,"Lawrence County, TN",0.53965780453846,0.0096888309876089
30693,543,547,703,907,1061,NCNTY47099N47099,"Lawrence County, TN",0.598168733893343,0.00640104332560944
30694,577,581,763,1054,1128,METRO34100M34100,"Morristown, TN HUD Metro FMR Area",0.546488157982874,0.00581660458292168
30695,721,742,883,1148,1380,METRO16860M16860,"Chattanooga, TN-GA MSA",0.687234488472079,0.00787228565709628
30696,721,742,883,1148,1380,METRO16860M16860,"Chattanooga, TN-GA MSA",0.672043552096638,0.0124053565439003
30697,528,532,676,958,979,NCNTY47127N47127,"Moore County, TN",0.366294633299578,0.0032835217442652
30698,518,522,676,929,979,NCNTY47135N47135,"Perry County, TN",0.875115261317325,0.0300068632998807
30699,518,522,676,929,979,NCNTY47135N47135,"Perry County, TN",1.01281021970396,0.0213431177081558
30700,543,666,818,1066,1228,METRO28940N47145,"Roane County, TN HUD Metro FMR Area",0.553120825820055,0.0069261984432235
30701,543,666,818,1066,1228,METRO28940N47145,"Roane County, TN HUD Metro FMR Area",0.968515682974125,0.0103449872044228
30702,694,792,912,1219,1404,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",0.390662571015331,0.0033917923139771
30703,694,792,912,1219,1404,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",0.876680732227225,0.0200104612389042
30704,694,792,912,1219,1404,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",0.546209014813632,0.00546577536580269
30705,694,792,912,1219,1404,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",0.506156167416466,0.00701344748768788
30706,561,564,739,996,1265,NCNTY47031N47031,"Coffee County, TN",0.165828933319023,0.00038647885861907
30707,561,564,739,996,1265,NCNTY47031N47031,"Coffee County, TN",0.185077507244512,0.000534496340256627
30708,561,564,739,996,1265,NCNTY47031N47031,"Coffee County, TN",0.132768793589721,0.000343331400674652
30709,560,664,757,1075,1296,NCNTY48219N48219,"Hockley County, TX",0.80681758410159,0.0347843856779016
30710,560,600,757,1060,1064,NCNTY48131N48131,"Duval County, TX",1.76722642267813,0.116342061977055
30711,560,600,757,1060,1064,NCNTY48131N48131,"Duval County, TX",2.15367430229024,0.128394295071919
30712,555,621,801,1081,1371,NCNTY48277N48277,"Lamar County, TX",0.964865225627955,0.0243950958554477
30713,696,779,908,1264,1269,NCNTY48053N48053,"Burnet County, TX",0.983450833466494,0.0553118808390556
30714,576,591,778,1003,1055,NCNTY48289N48289,"Leon County, TX",1.10994918098069,0.0434207327291144
30715,560,664,757,1004,1105,NCNTY48457N48457,"Tyler County, TX",1.29445701855762,0.0371407004574227
30716,822,909,1118,1474,1720,METRO18580M18580,"Corpus Christi, TX MSA",0.92368508913946,0.0221896664710903
30717,717,722,875,1182,1187,NCNTY48143N48143,"Erath County, TX",1.14437945894209,0.0439365368648246
30718,655,660,868,1173,1177,NCNTY48241N48241,"Jasper County, TX",2.35303858648419,0.109947109886601
30719,655,660,868,1173,1177,NCNTY48241N48241,"Jasper County, TX",1.55663789230688,0.0573923255201723
30720,560,576,757,1003,1105,NCNTY48191N48191,"Hall County, TX",1.12266299345922,0.0548872749903048
30721,560,576,757,1003,1105,NCNTY48191N48191,"Hall County, TX",1.48576189227898,0.0576383712280143
30722,637,641,815,1158,1395,METRO28660M28660,"Killeen-Temple, TX HUD Metro FMR Area",1.26675767226532,0.0232049984242015
30723,637,641,815,1158,1395,METRO28660M28660,"Killeen-Temple, TX HUD Metro FMR Area",1.01819089190699,0.0245990716283424
30724,637,641,815,1158,1395,METRO28660M28660,"Killeen-Temple, TX HUD Metro FMR Area",1.31383065097477,0.0366871519309151
30725,633,637,817,1062,1176,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",0.886319704100382,0.0425837914692284
30726,633,637,817,1062,1176,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",1.14061095929748,0.0429208111386489
30727,633,637,817,1062,1176,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",1.23119081116008,0.0396016625310229
30728,719,770,972,1202,1344,NCNTY48031N48031,"Blanco County, TX",1.1287247364606,0.051891625170008
30729,1076,1150,1362,1736,2280,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1.0748563236685,0.024352953561751
30730,1076,1150,1362,1736,2280,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1.27489826100733,0.041652181530964
30731,560,664,757,1075,1105,NCNTY48069N48069,"Castro County, TX",1.63106561261181,0.111765875023194
